aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
CLE,1,25,-2.32,-7.4,3,36.33,24.67,5,297.8,294.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_CARRIER
CLE,2,30,-4.87,-10.97,3,17.67,10.33,2,93.0,77.5,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CLE,3,26,-2.42,-8.0,2,44.0,42.0,4,200.75,189.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CLE,4,24,-5.0,-12.67,5,31.2,36.8,3,148.67,131.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLE,5,38,-4.0,-9.37,5,31.2,27.2,1,72.0,75.0,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_NAS
CLE,6,41,-4.59,-9.54,8,30.62,32.38,4,153.5,148.75,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CLE,7,24,-1.62,-8.75,5,27.2,17.2,4,264.75,259.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_CARRIER
CLE,8,20,-6.2,-11.0,1,35.0,19.0,3,99.67,147.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLE,9,33,-6.3,-11.52,1,26.0,39.0,4,83.25,79.75,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CLE,10,35,-5.26,-12.77,6,32.5,24.5,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CLE,11,20,-3.8,-8.35,6,32.0,20.83,0,,,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CLE,12,20,-1.05,-5.6,6,30.17,30.17,2,71.5,52.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CLL,2,1,-10.0,-30.0,0,,,0,,,N/D
CLL,3,1,-1.0,-21.0,0,,,0,,,CANC_WEATHER
CLL,4,2,-2.0,-1.5,0,,,0,,,N/D
CLL,6,1,-7.0,-22.0,0,,,0,,,N/D
CLL,10,1,-5.0,-4.0,0,,,0,,,N/D
CLT,1,114,-1.46,-7.52,29,30.14,21.28,19,122.74,116.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,2,129,-2.16,-8.14,16,31.12,31.44,5,111.4,104.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,3,146,-1.1,-7.75,28,23.54,25.79,12,240.33,239.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,4,148,-2.34,-5.11,38,34.13,34.87,15,145.67,143.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CLT,5,129,-0.66,1.06,45,30.16,31.42,35,163.94,163.54,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,6,124,-0.49,-6.18,41,34.22,25.71,20,174.0,173.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,7,83,-1.49,-5.88,33,31.24,24.64,34,113.32,109.82,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,8,111,-1.95,-7.41,42,30.88,25.14,20,155.5,151.85,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,9,167,-1.58,-7.91,27,31.74,27.44,12,144.5,128.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
CLT,10,159,-1.75,-8.75,18,33.17,24.33,11,225.36,218.91,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,11,147,-2.16,-8.66,16,38.19,33.5,4,114.75,103.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,12,143,-1.41,-6.29,29,31.31,29.31,15,108.6,110.27,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMH,1,26,-3.46,-11.96,3,29.0,33.33,2,90.0,74.5,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CMH,2,28,-1.11,-11.5,4,27.0,14.5,2,219.0,206.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,3,32,-3.31,-8.78,8,37.12,42.88,3,106.33,99.67,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,4,26,-4.31,-10.77,3,33.33,27.0,2,91.0,93.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
CMH,5,24,-1.42,-10.75,7,34.0,32.14,2,81.5,75.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMH,6,28,-3.5,-12.21,5,33.0,31.6,1,88.0,85.0,DELAY_NAS|DELAY_LATE_AIRCRAFT
CMH,7,26,-4.31,-10.46,5,39.4,32.8,6,133.67,119.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMH,8,22,-3.64,-10.32,6,37.0,66.0,1,394.0,380.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CMH,9,24,-4.5,-12.21,3,34.33,23.0,2,151.5,147.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CMH,10,31,-4.74,-11.77,4,26.75,13.5,1,140.0,124.0,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
CMH,11,33,-4.73,-10.06,2,19.5,22.5,1,71.0,73.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CMH,12,28,-2.36,-12.82,5,34.4,31.8,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMI,2,1,-1.0,-11.0,0,,,0,,,N/D
CMI,5,3,-4.67,6.0,0,,,0,,,DELAY_NAS
CMI,6,2,2.5,-4.5,0,,,0,,,N/D
CMI,7,0,,,1,37.0,18.0,1,191.0,184.0,DELAY_CARRIER|DELAY_NAS
CMI,8,1,4.0,-8.0,0,,,0,,,N/D
CMI,9,3,-7.0,-13.33,0,,,0,,,N/D
CMI,10,2,1.5,-12.5,0,,,0,,,N/D
CMI,11,1,-10.0,-31.0,0,,,0,,,N/D
CMX,2,3,-11.67,-29.67,0,,,0,,,N/D
CMX,3,1,-10.0,-16.0,0,,,0,,,N/D
CMX,6,2,-11.0,-15.5,0,,,0,,,N/D
CMX,8,2,-4.5,-4.5,0,,,0,,,N/D
CMX,12,0,,,1,17.0,29.0,0,,,DELAY_NAS
COD,5,1,13.0,28.0,0,,,0,,,DELAY_NAS
COD,6,0,,,1,21.0,52.0,0,,,DELAY_NAS
COD,7,0,,,1,26.0,15.0,0,,,DELAY_CARRIER
COD,8,3,0.67,-1.33,1,15.0,4.0,1,176.0,184.0,DELAY_CARRIER
COD,9,1,-2.0,-13.0,0,,,0,,,N/D
COD,10,0,,,1,35.0,18.0,0,,,DELAY_CARRIER
COD,11,1,-5.0,-15.0,0,,,1,228.0,264.0,DELAY_WEATHER
COS,1,5,-5.2,-11.2,0,,,0,,,N/D
COS,2,8,-4.62,-12.5,0,,,0,,,N/D
COS,3,7,-2.0,-9.29,2,32.5,27.5,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COS,4,9,-5.44,-6.0,1,18.0,7.0,0,,,DELAY_NAS
COS,5,12,-1.67,-10.5,0,,,2,107.5,98.0,DELAY_CARRIER
COS,6,10,-3.7,-5.3,0,,,0,,,N/D
COS,7,12,-2.33,-9.75,3,30.67,18.67,5,191.0,196.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,8,9,-2.22,-6.33,2,38.0,30.0,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
COS,9,13,-3.62,-8.77,3,42.67,31.67,0,,,DELAY_LATE_AIRCRAFT|DELAY_NAS
COS,10,8,-2.25,-10.88,1,58.0,51.0,0,,,DELAY_NAS
COS,11,17,-3.94,-3.88,1,56.0,46.0,0,,,DELAY_NAS|DELAY_LATE_AIRCRAFT
COS,12,12,-5.67,-14.08,3,46.33,42.33,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
COU,1,0,,,0,,,0,,,CANC_NAS
COU,2,1,-9.0,-7.0,0,,,0,,,N/D
COU,3,3,-7.67,-8.0,0,,,0,,,N/D
COU,4,3,4.67,7.33,0,,,1,94.0,82.0,DELAY_LATE_AIRCRAFT
COU,5,1,0.0,8.0,0,,,0,,,N/D
COU,6,0,,,0,,,1,178.0,182.0,DELAY_WEATHER
COU,7,0,,,0,,,1,62.0,57.0,DELAY_CARRIER
COU,8,0,,,0,,,1,92.0,75.0,DELAY_LATE_AIRCRAFT
COU,9,1,-11.0,-25.0,0,,,0,,,N/D
COU,12,2,-8.5,-2.5,0,,,0,,,N/D
CPR,5,2,-8.0,-32.0,0,,,0,,,N/D
CPR,6,3,-6.0,-17.67,0,,,0,,,N/D
CPR,7,3,-8.67,-17.67,0,,,0,,,N/D
CPR,8,2,-8.0,-14.5,0,,,1,81.0,64.0,DELAY_CARRIER
CPR,9,2,-7.0,-15.0,0,,,0,,,N/D
CPR,10,2,-7.0,-11.5,0,,,0,,,N/D
CPR,11,2,-6.0,-8.0,1,34.0,37.0,1,61.0,62.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,12,2,-5.0,-21.0,0,,,0,,,N/D
CRP,1,2,-9.0,-17.5,0,,,0,,,N/D
CRP,2,2,-9.0,-13.0,0,,,0,,,N/D
CRP,3,3,-6.0,-12.33,0,,,0,,,N/D
CRP,4,1,7.0,17.0,0,,,0,,,DELAY_NAS
CRP,5,2,-6.0,-12.0,2,42.0,47.5,0,,,DELAY_LATE_AIRCRAFT
CRP,6,4,-3.0,-5.5,1,40.0,31.0,1,98.0,88.0,DELAY_LATE_AIRCRAFT
CRP,7,3,-7.0,-13.33,0,,,0,,,N/D
CRP,8,1,-13.0,-25.0,0,,,0,,,N/D
CRP,9,3,-6.33,-18.0,0,,,0,,,N/D
CRP,10,3,-6.67,-8.0,0,,,0,,,DELAY_NAS
CRP,11,1,-6.0,-20.0,0,,,0,,,N/D
CRP,12,2,-4.5,-14.5,1,19.0,10.0,2,210.5,203.0,DELAY_CARRIER
CRW,1,5,-2.4,14.8,0,,,0,,,DELAY_NAS
CRW,2,2,-5.0,-12.0,1,16.0,-3.0,0,,,N/D
CRW,3,3,-2.33,-18.33,0,,,0,,,N/D
CRW,4,2,-10.5,-34.5,0,,,0,,,N/D
CRW,5,2,-7.0,-32.5,2,36.5,25.5,0,,,DELAY_CARRIER
CRW,6,1,-7.0,-20.0,0,,,0,,,N/D
CRW,7,1,10.0,5.0,0,,,2,176.5,175.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CRW,8,3,-7.0,-12.33,0,,,0,,,N/D
CRW,9,1,-9.0,-24.0,0,,,0,,,N/D
CRW,10,2,-6.0,-17.0,0,,,1,193.0,178.0,DELAY_CARRIER
CRW,11,1,-6.0,-31.0,0,,,0,,,N/D
CRW,12,4,-4.25,-22.5,0,,,0,,,N/D
CSG,1,1,8.0,0.0,0,,,0,,,N/D
CSG,2,2,2.0,7.0,0,,,0,,,N/D
CSG,3,0,,,1,41.0,35.0,0,,,DELAY_CARRIER
CSG,4,2,-3.0,-1.5,0,,,0,,,N/D
CSG,5,2,-4.0,-10.5,0,,,0,,,N/D
CSG,7,0,,,0,,,1,67.0,53.0,DELAY_LATE_AIRCRAFT
CSG,9,2,-5.5,-11.5,0,,,0,,,N/D
CSG,10,1,-8.0,-16.0,0,,,0,,,N/D
CVG,1,26,-4.77,-8.46,2,30.0,33.5,2,118.5,164.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CVG,2,23,-2.22,-15.48,1,17.0,-4.0,0,,,N/D
CVG,3,38,-3.82,-12.66,4,35.75,30.5,0,,,DELAY_NAS|CANC_WEATHER|DELAY_LATE_AIRCRAFT
CVG,4,36,-4.44,-8.75,3,34.0,15.33,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CVG,5,27,-3.19,-7.67,1,36.0,28.0,3,141.0,148.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
CVG,6,36,-2.28,-9.56,1,20.0,16.0,6,101.33,99.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
CVG,7,23,-2.22,-6.57,3,42.33,33.0,5,333.0,322.8,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_CARRIER
CVG,8,26,-2.69,-9.58,6,30.83,36.17,3,131.33,152.33,CANC_CARRIER|CANC_NAS|DELAY_CARRIER
CVG,9,32,-3.94,-5.41,0,,,0,,,DELAY_NAS|DELAY_CARRIER
CVG,10,34,-2.91,-8.26,1,32.0,18.0,3,224.33,209.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CVG,11,27,-5.59,-11.33,1,22.0,16.0,0,,,DELAY_CARRIER|DELAY_NAS
CVG,12,28,-3.46,-7.29,4,32.5,48.0,2,102.0,91.5,DELAY_NAS|DELAY_CARRIER|CANC_CARRIER
CWA,1,1,-3.0,-4.0,0,,,0,,,N/D
CWA,2,1,-2.0,-16.0,0,,,0,,,N/D
CWA,3,1,-6.0,-30.0,0,,,0,,,N/D
CWA,4,1,10.0,-4.0,0,,,0,,,N/D
CWA,5,1,-4.0,4.0,0,,,0,,,N/D
CWA,6,1,-10.0,8.0,0,,,0,,,N/D
CWA,7,1,-11.0,3.0,0,,,0,,,N/D
CWA,9,1,-6.0,-7.0,0,,,0,,,N/D
CWA,10,1,-3.0,-22.0,0,,,0,,,N/D
CYS,1,1,-10.0,-39.0,0,,,0,,,N/D
CYS,3,1,-7.0,-23.0,0,,,0,,,N/D
CYS,5,1,-10.0,-8.0,0,,,0,,,N/D
CYS,7,1,-8.0,-30.0,0,,,0,,,N/D
DAB,1,2,-4.5,-10.5,0,,,1,165.0,153.0,DELAY_WEATHER
DAB,2,1,-5.0,0.0,0,,,0,,,N/D
DAB,3,1,-6.0,-9.0,1,30.0,19.0,2,192.0,195.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
DAB,4,3,-4.33,5.0,0,,,0,,,DELAY_NAS
DAB,5,3,-8.0,-21.33,1,23.0,10.0,0,,,N/D
DAB,6,3,-7.0,-18.67,0,,,0,,,N/D
DAB,7,1,-1.0,-11.0,0,,,1,89.0,70.0,DELAY_LATE_AIRCRAFT
DAB,8,5,-5.0,-13.0,0,,,0,,,N/D
DAB,9,1,-6.0,-15.0,1,21.0,9.0,0,,,N/D
DAB,11,2,-4.0,-11.5,0,,,0,,,N/D
DAB,12,1,-3.0,-6.0,0,,,0,,,N/D
DAL,1,51,0.0,-7.59,18,28.61,20.67,3,140.0,133.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,2,43,-1.28,-10.19,14,27.93,20.0,2,86.5,80.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,3,43,0.37,-7.05,12,29.58,21.33,3,124.67,114.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,4,41,1.9,-4.59,9,26.44,29.11,10,87.8,86.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,5,34,0.38,-4.65,11,36.64,30.27,4,147.25,156.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
DAL,6,44,1.36,-3.84,15,25.67,18.33,6,87.67,83.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DAL,7,36,2.06,-5.72,13,31.0,29.54,7,112.29,118.57,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,8,43,1.0,-5.4,6,29.0,18.33,5,90.0,90.8,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DAL,9,39,-0.38,-7.69,15,34.07,28.33,2,99.5,84.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DAL,10,47,-0.28,-4.94,11,25.45,20.73,2,101.0,88.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
DAL,11,46,-1.24,-9.54,13,24.92,11.62,2,141.0,130.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,12,36,0.44,-5.67,9,22.89,25.67,5,148.4,143.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DAY,1,1,-10.0,-28.0,0,,,0,,,N/D
DAY,2,2,-6.5,-9.5,0,,,0,,,N/D
DAY,3,4,-5.0,-13.5,0,,,0,,,N/D
DAY,4,8,-8.0,-10.88,0,,,0,,,N/D
DAY,5,4,-9.0,-15.25,0,,,0,,,N/D
DAY,6,8,-5.12,-14.75,0,,,2,473.5,467.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
DAY,7,4,-4.75,-10.0,0,,,1,189.0,165.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
DAY,8,7,-5.43,-13.43,1,16.0,8.0,2,274.5,264.5,DELAY_LATE_AIRCRAFT
DAY,9,3,-8.67,-13.0,0,,,0,,,N/D
DAY,10,5,-7.8,-22.2,0,,,0,,,N/D
DAY,11,4,-9.75,-11.75,0,,,0,,,CANC_WEATHER
DAY,12,5,-3.6,-5.4,1,41.0,49.0,1,70.0,30.0,DELAY_LATE_AIRCRAFT
DCA,1,92,-4.07,-10.21,14,28.79,24.57,10,116.7,117.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DCA,2,97,-5.0,-14.55,14,28.5,5.71,3,210.67,195.33,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
DCA,3,106,-3.42,-12.19,11,24.55,22.09,10,221.8,210.4,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DCA,4,95,-4.09,-11.12,5,42.2,29.4,14,115.21,110.21,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DCA,5,93,-3.39,-7.77,18,35.67,31.83,12,109.33,107.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DCA,6,94,-3.71,-10.18,12,27.08,23.42,9,181.78,176.11,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
DCA,7,78,-2.92,-3.38,17,28.18,26.47,18,118.89,127.44,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
DCA,8,81,-3.36,-5.85,16,33.0,35.88,12,129.0,133.58,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DCA,9,103,-4.19,-11.55,10,36.0,31.1,1,80.0,48.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
DCA,10,88,-4.58,-13.58,13,32.15,18.62,5,80.0,76.8,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DCA,11,93,-4.43,-13.13,9,33.44,22.56,5,482.2,483.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DCA,12,89,-2.08,-9.31,21,28.95,21.38,9,105.89,102.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DDC,1,2,-10.5,-16.5,0,,,0,,,N/D
DDC,3,1,-2.0,-10.0,0,,,0,,,N/D
DDC,4,1,-10.0,-20.0,0,,,1,710.0,701.0,DELAY_CARRIER
DDC,5,1,-18.0,-27.0,0,,,0,,,N/D
DDC,9,1,-26.0,-37.0,0,,,0,,,N/D
DEC,2,1,-9.0,-36.0,0,,,0,,,N/D
DEC,4,1,-16.0,66.0,0,,,0,,,DELAY_CARRIER
DEC,8,1,-6.0,-5.0,0,,,0,,,N/D
DEN,1,142,-1.88,-9.39,44,29.75,26.11,21,106.86,98.29,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DEN,2,164,-0.45,-3.5,30,30.63,28.9,23,122.87,123.78,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
DEN,3,185,-1.17,-7.17,41,32.34,24.76,16,113.5,112.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DEN,4,176,-1.57,-6.56,28,31.25,22.04,14,161.71,151.93,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DEN,5,189,-0.9,-6.24,45,31.96,27.89,36,148.22,144.39,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DEN,6,174,-0.95,-5.07,50,32.76,29.14,27,157.74,157.26,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DEN,7,163,-0.15,-5.36,55,33.33,28.16,26,146.96,142.92,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DEN,8,204,-1.14,-4.84,50,35.08,32.88,24,115.0,109.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DEN,9,212,-2.6,-8.58,31,26.29,20.29,11,124.73,113.45,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DEN,10,254,-2.3,-8.88,25,25.36,16.92,9,110.0,97.11,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DEN,11,215,-2.52,-9.57,40,28.88,28.18,12,95.75,93.75,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
DEN,12,243,-1.69,-9.47,36,34.33,26.69,10,177.8,167.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DFW,1,161,-2.19,-8.83,40,30.3,35.7,29,107.31,103.14,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DFW,2,181,-2.66,-8.35,42,30.31,25.21,12,108.5,103.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DFW,3,178,-2.89,-8.09,60,32.57,26.65,31,166.42,164.74,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DFW,4,185,-1.99,-6.63,41,30.66,33.24,21,147.48,141.33,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DFW,5,153,-0.92,-0.67,62,32.87,36.63,46,131.54,130.61,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DFW,6,163,-1.56,-7.15,81,31.91,26.72,49,157.53,156.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DFW,7,176,-1.6,-6.02,66,29.89,25.67,48,139.85,133.98,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DFW,8,198,-2.01,-9.13,40,30.12,30.35,21,123.1,112.52,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DFW,9,207,-2.76,-9.82,40,33.17,24.73,12,80.92,66.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DFW,10,236,-2.53,-9.33,29,33.41,23.97,12,146.75,136.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DFW,11,169,-2.36,-9.08,31,33.0,28.74,21,113.19,110.95,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DFW,12,185,-1.36,-9.52,35,32.77,29.83,27,173.37,166.37,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
DHN,3,1,1.0,-18.0,0,,,0,,,N/D
DHN,4,1,-6.0,1.0,0,,,0,,,N/D
DHN,5,1,-4.0,-5.0,0,,,0,,,N/D
DHN,10,1,-2.0,-21.0,0,,,0,,,N/D
DHN,12,1,-18.0,-39.0,0,,,0,,,N/D
DIK,3,1,-4.0,-32.0,0,,,0,,,N/D
DIK,5,2,-8.5,-10.0,0,,,0,,,N/D
DIK,8,1,-13.0,-19.0,0,,,0,,,N/D
DIK,10,1,-11.0,-20.0,0,,,0,,,N/D
DIK,11,1,-4.0,-17.0,0,,,1,162.0,162.0,DELAY_CARRIER
DIK,12,0,,,0,,,2,412.0,422.0,DELAY_LATE_AIRCRAFT|DELAY_WEATHER
DLH,1,1,8.0,7.0,0,,,2,103.0,97.0,DELAY_NAS|DELAY_WEATHER
DLH,3,1,-9.0,-14.0,0,,,0,,,N/D
DLH,5,3,-7.67,-10.67,0,,,0,,,N/D
DLH,6,2,-1.5,-6.0,1,43.0,27.0,1,159.0,145.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
DLH,8,3,-4.33,-3.33,0,,,0,,,N/D
DLH,10,1,-7.0,-14.0,0,,,0,,,N/D
DLH,11,3,-0.67,-14.33,0,,,0,,,N/D
DLH,12,2,3.5,-2.5,0,,,1,169.0,191.0,DELAY_WEATHER
DRO,1,3,-5.33,-7.0,0,,,0,,,N/D
DRO,2,4,-1.75,-14.75,0,,,0,,,N/D
DRO,3,3,-8.67,-28.67,0,,,1,97.0,96.0,DELAY_WEATHER
DRO,4,2,-8.5,-3.5,0,,,0,,,N/D
DRO,5,2,-12.0,-17.0,0,,,0,,,N/D
DRO,6,2,-3.0,-10.5,0,,,0,,,CANC_WEATHER
DRO,7,3,-6.33,-13.33,0,,,0,,,N/D
DRO,8,3,-5.33,-11.33,2,30.5,21.5,0,,,DELAY_LATE_AIRCRAFT
DRO,9,2,2.0,-11.0,0,,,0,,,N/D
DRO,10,4,-4.0,-13.75,0,,,0,,,N/D
DRO,11,1,-16.0,0.0,1,21.0,22.0,2,162.5,151.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
DRO,12,4,-10.25,-25.0,1,16.0,-2.0,0,,,N/D
DSM,1,6,-5.33,-16.67,1,44.0,74.0,1,129.0,133.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
DSM,2,10,-3.3,-16.1,4,20.25,5.75,1,344.0,338.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
DSM,3,11,-2.82,-4.36,3,29.67,27.0,1,131.0,170.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
DSM,4,8,-6.38,-14.5,0,,,1,61.0,57.0,DELAY_CARRIER
DSM,5,7,-0.71,-6.57,1,22.0,18.0,1,93.0,83.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
DSM,6,9,-6.0,-16.0,2,39.5,26.0,1,112.0,102.0,DELAY_LATE_AIRCRAFT
DSM,7,14,-2.86,-5.36,0,,,1,92.0,80.0,CANC_CARRIER|DELAY_CARRIER|DELAY_WEATHER
DSM,8,11,-5.55,-5.27,2,27.0,16.0,5,93.0,86.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
DSM,9,8,-4.75,-12.88,2,26.5,18.5,1,67.0,88.0,DELAY_NAS|DELAY_WEATHER
DSM,10,7,-6.29,-15.0,2,47.5,42.0,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
DSM,11,13,-3.31,-7.08,1,16.0,10.0,2,70.5,70.5,DELAY_CARRIER|DELAY_NAS
DSM,12,9,-5.44,-9.33,0,,,0,,,N/D
DTW,1,81,-1.89,-5.99,14,25.86,15.57,12,116.25,111.83,DELAY_CARRIER|DELAY_NAS|CANC_WEATHER
DTW,2,78,-3.32,-14.05,7,32.43,9.71,1,156.0,149.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
DTW,3,83,-3.53,-11.89,11,30.91,18.73,6,260.17,264.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
