aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
CLT,10,15927,-1.85,-8.94,2672,29.87,22.79,958,146.98,138.86,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,11,15083,-2.59,-7.68,1763,30.6,26.35,642,122.42,117.55,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CLT,12,13366,-1.5,-6.19,2899,31.7,26.79,1465,132.65,127.11,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMH,1,2553,-3.37,-9.37,349,31.15,26.3,171,154.78,154.37,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,2,2609,-3.71,-11.54,306,30.19,24.08,108,132.0,126.94,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,3,2843,-3.07,-10.52,397,31.89,23.78,194,151.41,149.36,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,4,2862,-3.22,-9.28,299,30.73,23.73,175,136.75,133.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,5,2820,-2.57,-7.93,427,32.16,28.79,282,131.59,133.9,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,6,2919,-2.59,-9.04,403,30.67,24.54,243,145.4,142.66,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,7,2851,-3.25,-8.27,483,31.41,27.72,347,157.0,154.57,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMH,8,2950,-3.18,-8.92,402,31.18,27.44,266,169.73,168.31,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,9,3140,-4.16,-9.3,265,30.42,25.59,134,186.86,183.61,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,10,3435,-4.28,-11.6,268,29.53,20.66,98,180.83,173.17,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,11,3193,-3.93,-11.41,271,29.89,22.61,133,125.85,124.62,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,12,2855,-2.05,-10.2,474,31.13,24.31,181,153.71,147.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,1,78,-4.01,-11.58,17,30.29,28.88,12,179.08,173.58,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMI,2,103,-4.48,-13.08,11,35.55,34.0,2,141.0,139.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMI,3,102,-3.81,-12.31,12,30.0,34.25,10,264.8,250.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMI,4,99,-3.49,-9.94,12,29.58,18.58,8,314.38,316.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMI,5,81,-3.7,-5.78,19,32.89,28.58,21,171.38,176.24,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,6,87,-4.01,-14.59,15,31.67,28.6,14,200.07,191.21,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,7,94,-4.8,-11.74,21,34.81,33.24,5,128.4,124.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,8,104,-4.13,-13.85,13,28.85,17.69,9,123.22,114.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,9,96,-3.99,-9.43,8,32.0,17.38,13,229.15,223.62,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMI,10,112,-5.15,-15.99,5,33.2,31.8,1,244.0,254.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CMI,11,79,-5.24,-16.78,6,34.67,28.33,4,194.25,205.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,12,71,-3.59,-9.87,9,41.44,33.0,7,143.29,133.57,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMX,1,37,-6.41,-11.84,2,24.5,33.0,9,112.78,97.22,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CMX,2,49,-9.02,-13.88,3,42.0,29.67,3,82.0,79.33,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
CMX,3,51,-8.25,-13.35,5,38.4,28.6,4,254.75,247.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CMX,4,40,-9.0,-11.6,5,40.8,29.6,12,111.08,104.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
CMX,5,37,-6.59,-8.78,10,30.5,26.4,11,221.64,217.91,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
CMX,6,48,-7.69,-10.15,5,44.8,33.4,6,121.5,121.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
CMX,7,54,-8.13,-6.09,2,56.0,45.5,6,177.67,178.17,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CMX,8,38,-7.16,-6.16,13,38.46,35.62,11,98.91,98.09,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMX,9,44,-7.3,-3.95,12,30.83,30.08,4,188.0,176.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CMX,10,53,-6.11,-1.45,7,35.29,28.71,2,156.0,141.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMX,11,45,-8.82,-10.44,6,34.0,37.0,7,353.43,348.14,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
CMX,12,39,-5.82,1.79,9,35.22,38.22,10,217.5,209.5,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
CNY,1,26,-10.42,-14.62,1,47.0,35.0,2,161.5,145.5,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
COD,5,20,-2.5,-6.05,5,30.4,23.2,3,98.0,93.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
COD,6,69,-4.65,-8.0,14,32.64,36.14,11,156.73,147.82,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COD,7,93,-5.25,-14.54,16,31.94,23.31,12,188.42,182.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
COD,8,78,-5.42,-10.44,17,28.94,22.94,18,162.56,158.22,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COD,9,62,-4.35,-15.56,16,31.62,23.0,10,171.9,160.1,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COD,10,54,-4.37,-15.8,7,32.43,30.0,1,83.0,91.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
COD,11,44,-5.34,-12.23,4,41.5,29.25,8,167.62,168.12,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
COD,12,57,-6.42,-18.28,4,25.5,11.5,1,96.0,78.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COS,1,771,-3.42,-6.6,106,31.06,24.68,63,174.92,170.98,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COS,2,718,-3.56,-8.86,76,35.88,35.72,47,188.0,191.04,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
COS,3,805,-3.35,-8.43,96,30.57,30.77,45,125.29,120.82,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COS,4,817,-3.74,-9.24,96,32.03,29.56,51,132.73,131.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,5,805,-2.83,-9.38,138,32.23,28.78,103,155.52,154.25,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COS,6,931,-3.34,-7.84,145,30.89,26.76,76,146.88,146.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,7,933,-2.98,-8.34,179,30.44,26.5,91,158.02,156.58,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,8,894,-3.96,-9.77,122,32.31,26.96,106,150.78,142.14,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,9,915,-4.32,-10.65,112,32.13,23.18,50,186.68,181.32,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COS,10,998,-4.13,-10.87,87,31.32,23.13,56,142.59,133.98,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COS,11,881,-3.82,-8.27,78,33.55,32.22,53,131.02,131.13,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COS,12,874,-4.36,-13.09,118,30.21,22.36,51,157.76,156.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COU,1,82,-3.34,-9.05,12,29.5,31.92,17,151.18,149.94,CANC_WEATHER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COU,2,113,-4.43,-10.61,12,22.42,13.5,4,106.25,102.5,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
COU,3,122,-4.37,-8.39,15,31.07,26.53,9,98.22,106.56,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COU,4,103,-4.15,-4.31,11,38.36,38.36,6,102.17,115.5,DELAY_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COU,5,102,-2.8,0.7,21,30.0,42.81,19,138.84,144.53,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
COU,6,106,-3.7,-9.75,31,29.77,23.39,27,102.41,97.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
COU,7,128,-3.22,-2.88,30,33.47,29.97,23,120.17,121.04,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COU,8,149,-5.52,-8.4,23,28.39,21.61,6,250.5,246.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COU,9,109,-3.94,-7.63,17,31.88,22.88,6,156.83,152.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COU,10,145,-4.68,-12.11,16,29.25,20.69,7,397.57,386.14,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COU,11,101,-2.46,-6.49,23,29.04,36.0,8,218.88,213.38,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
COU,12,90,-1.12,-5.23,26,30.92,34.04,21,229.71,229.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,1,60,-5.05,-10.63,2,23.0,7.0,2,146.5,131.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,2,29,-4.0,-19.59,0,,,0,,,N/D
CPR,3,28,-3.18,-13.96,3,27.0,17.67,0,,,DELAY_CARRIER
CPR,4,30,-2.83,-16.2,0,,,0,,,N/D
CPR,5,90,-5.36,-16.57,6,26.0,11.17,6,224.0,206.5,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
CPR,6,154,-3.97,-12.11,38,28.95,18.45,17,159.06,152.47,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,7,214,-5.71,-15.1,17,36.47,22.65,13,157.31,145.23,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,8,186,-4.17,-12.47,25,29.72,17.0,21,142.81,137.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,9,189,-6.17,-15.38,11,28.64,21.09,10,128.7,112.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,10,189,-5.86,-14.86,19,35.95,30.37,7,250.43,253.43,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CPR,11,176,-5.71,-12.49,13,37.08,35.77,13,134.38,132.85,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
CPR,12,172,-6.1,-14.45,11,31.0,13.18,5,182.0,180.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CRP,1,250,-5.24,-8.55,27,29.0,32.41,33,141.3,151.06,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
CRP,2,286,-6.4,-8.03,23,31.57,28.3,4,128.75,119.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRP,3,284,-5.7,-9.98,32,33.0,27.78,14,156.43,160.93,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CRP,4,268,-4.51,-8.85,22,33.18,33.05,22,141.14,148.05,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_NAS
CRP,5,217,-3.14,-3.23,48,33.73,33.15,47,152.6,159.55,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,6,231,-3.85,-5.91,50,32.88,29.54,27,154.37,158.11,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,7,278,-3.49,-4.83,46,31.35,30.17,31,125.65,134.42,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,8,293,-4.79,-6.07,15,34.07,30.33,10,157.9,156.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,9,278,-5.17,-7.05,19,28.05,24.05,7,210.71,210.43,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CRP,10,296,-4.98,-9.35,21,30.19,23.62,7,96.29,89.71,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,11,289,-4.81,-9.4,26,32.92,28.42,11,170.0,170.82,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
CRP,12,234,-3.39,-7.84,28,33.32,29.04,27,185.44,191.74,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CRW,1,164,-4.19,-5.83,34,30.38,28.88,46,218.91,223.28,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CRW,2,210,-5.24,-10.71,20,23.6,18.05,22,223.82,212.27,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,3,234,-5.41,-13.0,23,28.17,23.35,16,188.06,180.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRW,4,213,-4.49,-7.99,35,32.43,25.09,17,159.53,151.88,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,5,223,-4.5,-10.37,43,35.26,32.07,31,209.16,211.13,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,6,233,-4.73,-11.38,21,32.9,27.05,35,207.51,199.26,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CRW,7,186,-4.51,-9.74,41,34.27,34.78,56,185.39,180.96,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,8,205,-4.64,-7.21,45,31.33,26.8,33,134.67,132.06,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,9,238,-6.65,-13.45,25,32.16,28.4,38,182.76,181.05,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CRW,10,284,-6.44,-9.08,26,30.5,23.31,18,145.89,133.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CRW,11,247,-5.87,-11.4,40,31.35,23.52,14,187.0,180.79,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,12,201,-4.43,-12.88,31,28.97,21.58,37,131.46,124.3,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CSG,1,59,-2.36,-3.27,7,37.43,36.43,14,211.5,211.29,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
CSG,2,67,-3.24,-6.45,4,31.75,26.25,7,184.57,177.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
CSG,3,79,-3.56,-9.35,6,25.33,21.0,3,103.33,99.33,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CSG,4,76,-3.96,-12.49,4,34.75,30.75,6,157.17,156.33,DELAY_CARRIER
CSG,5,65,-3.09,-11.28,10,38.4,31.4,12,136.92,135.83,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
CSG,6,69,-4.07,-8.33,9,30.56,24.89,6,113.83,111.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CSG,7,59,-3.75,-7.15,7,32.43,32.0,13,138.77,135.69,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_NAS
CSG,8,67,-5.63,-12.0,8,35.0,29.62,5,130.8,133.6,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_CARRIER
CSG,9,69,-4.61,-11.72,4,25.0,23.0,4,135.25,126.75,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CSG,10,77,-4.84,-12.55,4,26.25,14.5,3,141.0,131.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CSG,11,71,-5.46,-10.07,5,42.0,41.4,4,489.0,498.75,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CSG,12,68,-3.76,-11.44,4,32.0,26.75,4,106.0,109.0,DELAY_LATE_AIRCRAFT|CANC_CARRIER|CANC_NAS
CVG,1,2502,-3.98,-9.69,304,32.34,27.69,223,160.04,165.29,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CVG,2,2656,-4.47,-12.52,225,28.9,21.65,104,132.47,128.47,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CVG,3,3006,-4.12,-10.92,325,32.07,27.18,196,145.05,142.53,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CVG,4,3012,-3.86,-10.31,352,32.09,25.66,196,159.9,157.03,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CVG,5,2889,-3.03,-7.81,462,31.47,27.81,298,152.84,152.48,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CVG,6,2844,-3.04,-7.81,439,32.75,28.59,284,165.73,163.79,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CVG,7,2658,-3.28,-7.07,502,32.69,30.56,436,170.1,168.34,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CVG,8,2761,-4.04,-8.6,405,32.58,31.74,306,143.12,142.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CVG,9,2874,-4.11,-8.3,280,32.43,28.41,151,151.97,150.74,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CVG,10,3177,-4.36,-10.33,232,30.18,25.2,125,143.53,138.36,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CVG,11,2827,-4.65,-10.68,231,30.65,26.87,146,140.38,140.35,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CVG,12,2542,-2.72,-8.64,412,31.3,25.51,213,174.08,169.45,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CWA,1,54,-5.52,-15.63,0,,,6,175.67,160.83,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CWA,2,54,-6.85,-21.02,3,44.0,41.33,1,157.0,181.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CWA,3,58,-5.53,-17.6,0,,,3,211.33,203.0,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
CWA,4,58,-7.02,-17.12,2,36.0,17.5,0,,,DELAY_CARRIER|DELAY_NAS
CWA,5,59,-5.44,-11.17,2,37.0,41.0,1,91.0,109.0,DELAY_NAS|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
CWA,6,48,-4.85,2.35,5,26.0,35.0,7,118.14,123.29,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
CWA,7,55,-4.27,-0.98,3,40.33,39.0,3,127.0,116.67,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CWA,8,51,-5.55,-1.73,7,27.29,20.0,3,162.67,153.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CWA,9,58,-5.19,-11.17,1,17.0,12.0,1,201.0,186.0,DELAY_NAS|DELAY_LATE_AIRCRAFT
CWA,10,55,-7.09,-18.67,6,28.17,17.17,1,91.0,70.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CWA,11,56,-6.93,-16.32,2,33.5,19.5,1,155.0,126.0,DELAY_CARRIER|DELAY_NAS
CWA,12,47,-6.23,-18.04,7,28.29,30.29,7,166.86,150.86,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CYS,1,46,-6.78,-28.28,5,30.2,5.0,2,170.0,149.5,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CYS,2,45,-6.18,-24.89,2,32.5,31.5,5,158.2,165.2,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CYS,3,52,-6.92,-16.6,0,,,2,292.5,287.0,CANC_WEATHER|DELAY_CARRIER|DELAY_NAS
CYS,4,48,-6.1,-8.21,4,30.25,32.5,3,341.0,359.67,DELAY_WEATHER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
CYS,5,51,-6.37,-11.41,3,32.33,27.0,4,180.75,172.75,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
CYS,6,48,-5.52,-21.33,3,25.67,23.0,3,512.0,501.0,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
CYS,7,52,-6.58,-19.38,1,27.0,9.0,5,168.2,155.8,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CYS,8,50,-6.42,-16.92,1,30.0,15.0,5,187.0,186.6,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CYS,9,49,-6.9,-14.27,2,27.0,31.5,5,166.2,159.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CYS,10,53,-7.36,-15.92,1,37.0,48.0,4,135.25,128.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CYS,11,49,-6.18,-11.18,3,38.33,36.67,1,140.0,130.0,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
CYS,12,56,-7.34,-13.64,1,26.0,7.0,1,284.0,281.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
DAB,1,170,-3.38,-11.92,13,32.15,23.69,15,213.6,204.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAB,2,199,-5.03,-11.36,21,31.05,21.9,9,167.0,157.56,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DAB,3,218,-4.25,-7.98,25,36.48,27.08,14,131.5,134.71,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAB,4,218,-5.33,-9.79,13,31.0,26.15,13,296.23,287.23,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAB,5,201,-3.8,-7.69,38,29.63,28.71,31,126.39,124.97,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAB,6,215,-5.1,-13.2,18,34.22,29.0,12,135.33,126.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
DAB,7,169,-5.53,-9.65,33,36.06,36.82,29,193.97,198.28,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_CARRIER
DAB,8,198,-5.36,-12.53,17,37.88,29.47,17,147.18,144.88,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_WEATHER
DAB,9,189,-6.27,-13.47,21,31.9,25.76,14,145.07,133.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
DAB,10,208,-7.85,-14.33,6,31.0,18.83,6,128.0,111.83,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DAB,11,204,-7.06,-13.99,11,30.09,22.18,4,134.0,131.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DAB,12,205,-5.58,-12.48,26,33.96,26.88,15,161.27,154.47,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,1,4245,0.09,-7.39,1231,30.71,24.41,336,113.16,110.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,2,4584,-0.64,-6.89,775,28.87,22.57,150,103.15,96.84,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,3,4585,-0.16,-7.63,1219,30.2,24.96,413,110.72,106.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,4,4417,0.18,-7.07,1102,30.3,25.01,495,136.74,133.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,5,3708,1.22,-3.63,1466,31.73,28.46,809,137.2,135.59,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,6,4254,0.86,-4.11,1422,30.57,25.37,565,119.33,115.36,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,7,4224,0.73,-5.42,1571,30.31,24.92,574,111.86,107.93,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,8,4589,-0.78,-7.08,963,30.73,24.68,291,109.11,105.22,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,9,4605,-0.86,-5.44,795,29.66,24.58,179,96.06,89.79,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,10,5102,-0.77,-6.13,835,27.94,23.12,158,99.42,93.21,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,11,4784,-0.89,-7.26,903,29.28,24.87,221,134.86,130.73,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAL,12,4409,0.06,-6.65,1118,30.52,25.38,643,150.68,148.13,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAY,1,464,-5.91,-9.63,38,35.95,35.37,61,143.18,142.21,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DAY,2,484,-6.2,-12.81,35,28.71,27.4,32,158.91,155.12,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DAY,3,593,-6.68,-13.47,27,29.89,30.33,33,148.24,146.76,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DAY,4,599,-6.28,-9.86,40,34.12,30.77,43,162.65,158.21,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DAY,5,568,-5.47,-10.13,54,33.89,36.48,73,160.82,160.07,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
DAY,6,511,-5.98,-13.9,66,31.3,26.08,40,204.18,199.28,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
