compagnia,aeroporto_partenza,numero_voli,ritardo_min_arrivo,ritardo_max_arrivo,ritardo_medio_arrivo,tasso_cancellazione,mesi_operativi
AS,SLC,265,-40.0,348.0,3.62,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
AS,BNA,243,-47.0,294.0,-3.4,0.0123,1|2|3|4|5|6|7|8|9|10|11|12
AS,SMF,220,-28.0,348.0,1.35,0.0227,1|2|3|4|5|6|7|8|9|10|11|12
AS,PAE,215,-44.0,198.0,-1.93,0.0512,1|2|3|4|5|6|7|8|9|10|11|12
AS,MSP,215,-45.0,485.0,2.43,0.0186,1|2|3|4|5|6|7|8|9|10|11|12
AS,TPA,211,-46.0,468.0,16.9,0.0569,1|2|3|4|5|6|7|8|9|10|11|12
AS,LIH,205,-48.0,318.0,6.27,0.0146,1|2|3|4|5|6|7|8|9|10|11|12
AS,FLL,189,-54.0,197.0,9.33,0.0899,1|2|3|4|5|6|7|8|9|10|11|12
AS,IAH,171,-42.0,164.0,4.97,0.0234,1|2|3|4|5|6|7|8|9|10|11|12
AS,MCI,161,-41.0,148.0,-0.43,0.0186,1|2|3|4|5|6|7|8|9|10|11|12
AS,ADQ,159,-38.0,110.0,-6.11,0.0126,1|2|3|4|5|6|7|8|9|10|11|12
AS,YAK,159,-44.0,231.0,-5.06,0.0252,1|2|3|4|5|6|7|8|9|10|11|12
AS,MSY,151,-39.0,232.0,1.81,0.0066,1|2|3|4|5|6|7|8|9|10|11|12
AS,BET,150,-25.0,212.0,12.75,0.0267,1|2|3|4|5|6|7|8|9|10|11|12
AS,PHL,146,-51.0,228.0,8.15,0.0274,1|2|3|4|5|6|7|8|9|10|11|12
AS,CDV,143,-37.0,168.0,-3.54,0.021,1|2|3|4|5|6|7|8|9|10|11|12
AS,WRG,143,-34.0,191.0,-6.02,0.035,1|2|3|4|5|6|7|8|9|10|11|12
AS,STL,142,-39.0,473.0,-2.57,0.007,1|2|3|4|5|6|7|8|9|10|11|12
AS,OAK,141,-42.0,172.0,-0.56,0.0071,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSG,130,-32.0,231.0,-2.52,0.0154,1|2|3|4|5|6|7|8|9|10|11|12
AS,BZN,130,-38.0,263.0,8.03,0.0154,1|2|3|4|5|6|7|8|9|10|11|12
AS,SAT,128,-41.0,169.0,4.6,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
AS,BOI,123,-29.0,215.0,4.46,0.0163,1|2|3|4|5|6|7|8|9|10|11|12
AS,DTW,122,-42.0,115.0,-4.01,0.041,1|2|3|4|5|6|7|8|9|10|11|12
AS,RNO,119,-32.0,152.0,5.68,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
AS,BWI,119,-44.0,113.0,6.89,0.0,1|2|3|4|5|6|7|8|9|10|11|12
AS,SCC,117,-39.0,184.0,-6.32,0.0513,1|2|3|4|5|6|7|8|9|10|11|12
AS,RDU,116,-39.0,862.0,16.01,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
AS,TUS,106,-34.0,152.0,10.0,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
AS,CLE,105,-46.0,157.0,-1.23,0.019,1|2|3|4|5|6|7|8|9|10|11|12
AS,OMA,98,-40.0,202.0,6.02,0.0102,1|2|3|4|5|6|7|8|9|10|11|12
AS,MIA,96,-40.0,305.0,19.93,0.0521,1|2|3|4|5|6|7|8|9|10|11|12
AS,IND,95,-42.0,520.0,9.97,0.0211,1|2|3|4|5|6|7|8|9|10|11|12
AS,PIT,91,-52.0,176.0,-3.91,0.033,1|2|3|4|5|6|7|8|9|10|11|12
AS,RDM,90,-22.0,179.0,6.53,0.0333,1|2|3|4|5|6|7|8|9|10|11|12
AS,ABQ,86,-39.0,145.0,1.05,0.0,1|2|3|4|5|6|7|8|9|10|11|12
AS,PSC,84,-33.0,289.0,13.41,0.0357,1|2|3|4|5|6|7|8|9|10|11|12
AS,MKE,82,-39.0,64.0,-6.41,0.0,1|2|3|4|5|6|7|8|9|10|11|12
AS,BRW,78,-29.0,90.0,8.77,0.1026,1|2|3|4|5|6|7|8|9|10|11|12
AS,CMH,78,-49.0,91.0,-4.94,0.0128,1|2|3|4|5|6|7|8|9|10|11|12
AS,OTZ,74,-27.0,311.0,0.93,0.0676,1|2|3|4|5|6|7|8|9|10|11|12
AS,DAL,73,-39.0,89.0,-3.26,0.0,1|2|3|4|5|6|7|8|9|10|11|12
AS,FAT,71,-28.0,67.0,-1.19,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
AS,SBA,67,-44.0,107.0,-2.41,0.0149,1|2|3|4|5|6|7|8|9|10|11|12
AS,CVG,66,-40.0,239.0,11.17,0.0152,1|2|3|4|5|6|7|8|9|10|11|12
AS,OME,65,-27.0,83.0,0.61,0.0154,1|2|3|4|5|6|7|8|9|10|11|12
AS,CHS,63,-45.0,56.0,-3.66,0.0635,1|2|3|4|5|6|7|8|9|10|11|12
AS,OKC,62,-33.0,118.0,3.71,0.0,1|2|3|4|5|6|7|8|9|10|11|12
AS,EUG,62,-28.0,164.0,5.36,0.0645,1|2|3|5|6|7|8|9|10|11|12
AS,MSO,58,-29.0,176.0,8.31,0.0,5|6|7|8|9|10|11|12
AS,STS,56,-29.0,160.0,14.84,0.0179,1|3|4|5|6|7|8|9|10|11|12
AS,AKN,47,-27.0,88.0,-0.74,0.0,5|6|7|8|9
AS,RSW,30,-61.0,204.0,8.69,0.0333,1|2|3|4|6|7|8|9|11|12
AS,ADK,24,-70.0,73.0,-8.75,0.0,1|2|3|4|5|6|7|8|9|10|11|12
AS,DLG,16,-36.0,25.0,-14.12,0.0,6|7|8|9
AS,JAC,16,-31.0,119.0,14.79,0.125,1|2|3|8
AS,GST,15,-26.0,17.0,-10.0,0.0667,6|7|8
AS,SBP,11,-24.0,28.0,-2.18,0.0,10|11|12
B6,BOS,8335,-68.0,796.0,8.41,0.0132,1|2|3|4|5|6|7|8|9|10|11|12
B6,JFK,7140,-81.0,612.0,10.91,0.0171,1|2|3|4|5|6|7|8|9|10|11|12
B6,FLL,3753,-74.0,816.0,10.49,0.0133,1|2|3|4|5|6|7|8|9|10|11|12
B6,MCO,3524,-50.0,834.0,15.52,0.0182,1|2|3|4|5|6|7|8|9|10|11|12
B6,SJU,1998,-59.0,864.0,13.83,0.01,1|2|3|4|5|6|7|8|9|10|11|12
B6,LGA,1941,-55.0,802.0,12.63,0.0232,1|2|3|4|5|6|7|8|9|10|11|12
B6,LAX,1860,-61.0,517.0,1.5,0.0054,1|2|3|4|5|6|7|8|9|10|11|12
B6,DCA,1652,-42.0,843.0,6.86,0.0151,1|2|3|4|5|6|7|8|9|10|11|12
B6,PBI,1632,-46.0,917.0,12.16,0.0178,1|2|3|4|5|6|7|8|9|10|11|12
B6,EWR,1113,-59.0,570.0,9.26,0.0189,1|2|3|4|5|6|7|8|9|10|11|12
B6,HPN,1075,-50.0,746.0,4.62,0.0112,1|2|3|4|5|6|7|8|9|10|11|12
B6,TPA,1069,-41.0,755.0,14.95,0.0384,1|2|3|4|5|6|7|8|9|10|11|12
B6,SFO,849,-60.0,1171.0,7.97,0.0024,1|2|3|4|5|6|7|8|9|10|11|12
B6,RSW,756,-53.0,1156.0,14.1,0.0291,1|2|3|4|5|6|7|8|9|10|11|12
B6,BUF,708,-50.0,1140.0,4.54,0.0212,1|2|3|4|5|6|7|8|9|10|11|12
B6,RDU,678,-40.0,1108.0,13.84,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
B6,BDL,676,-56.0,433.0,5.79,0.0237,1|2|3|4|5|6|7|8|9|10|11|12
B6,ATL,596,-40.0,1263.0,19.04,0.0151,1|2|3|4|5|6|7|8|9|10|11|12
B6,LAS,572,-66.0,918.0,8.98,0.0157,1|2|3|4|5|6|7|8|9|10|11|12
B6,MIA,404,-43.0,960.0,21.06,0.0347,1|2|3|4|5|6|7|8|9|10|11|12
B6,JAX,386,-45.0,630.0,14.78,0.0259,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAN,380,-49.0,927.0,10.91,0.0079,1|2|3|4|5|6|7|8|9|10|11|12
B6,CHS,364,-42.0,257.0,8.23,0.022,1|2|3|4|5|6|7|8|9|10|11|12
B6,RIC,341,-46.0,1311.0,10.36,0.0176,1|2|3|4|5|6|7|8|9|10|11|12
B6,PVD,329,-53.0,525.0,-0.75,0.0122,1|2|3|4|5|6|7|8|9|10|11|12
B6,SLC,324,-43.0,1581.0,27.51,0.0031,1|2|3|4|5|6|7|8|9|10|11|12
B6,BQN,306,-41.0,804.0,16.44,0.0229,1|2|3|4|5|6|7|8|9|10|11|12
B6,SYR,273,-42.0,387.0,5.36,0.0147,1|2|3|4|5|6|7|8|9|10|11|12
B6,BNA,273,-48.0,512.0,12.14,0.0256,1|2|3|4|5|6|7|8|9|10|11|12
B6,MSY,266,-43.0,1282.0,24.08,0.0226,1|2|3|4|5|6|7|8|9|10|11|12
B6,PIT,241,-50.0,316.0,6.54,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
B6,ORD,235,-47.0,1082.0,23.24,0.017,1|2|3|4|5|6|7|8|9|10|11|12
B6,PHL,231,-46.0,216.0,1.41,0.0087,1|2|3|4|5|6|7|8|9|10|11|12
B6,DEN,228,-41.0,1368.0,35.42,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
B6,ACK,212,-34.0,394.0,9.23,0.0425,5|6|7|8|9|10
B6,DTW,200,-37.0,223.0,1.86,0.005,1|2|3|4|5|6|7|8|9|10|11|12
B6,PHX,189,-43.0,1576.0,42.42,0.0106,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAV,178,-38.0,395.0,14.52,0.0112,1|2|3|4|5|6|7|8|9|10|11|12
B6,CLE,174,-36.0,1016.0,10.97,0.0057,1|2|3|4|5|6|7|8|9|10|11|12
B6,ROC,157,-35.0,339.0,8.66,0.0064,1|2|3|4|5|6|7|8|9|10|11|12
B6,SRQ,155,-41.0,1042.0,23.41,0.0452,1|2|3|4|5|6|7|8|9|10|11|12
B6,AUS,153,-44.0,409.0,18.75,0.0,1|2|3|4|5|6|7|8|9|10|11|12
B6,ALB,149,-44.0,228.0,8.25,0.0,1|2|3|4|5|6|7|8|9|10|11|12
B6,ORH,141,-49.0,480.0,17.55,0.0071,1|2|3|4|5|6|7|8|9|10|11|12
B6,SEA,139,-46.0,226.0,9.24,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
B6,STT,131,-46.0,1358.0,15.11,0.0382,1|2|3|4|5|6|7|8|9|10|11|12
B6,SAT,128,-40.0,309.0,18.11,0.0234,1|2|3|4|5|6|7|8|9|10
B6,PSE,128,-44.0,838.0,5.72,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
B6,IAH,121,-42.0,188.0,15.97,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
B6,MKE,104,-46.0,297.0,4.59,0.0,1|2|3|4|5|6|7|8|9|10
B6,CLT,98,-35.0,317.0,9.2,0.0102,1|2|3|4|5|6|7|8|9|10
B6,MVY,96,-31.0,380.0,18.61,0.0729,5|6|7|8|9|10
B6,DFW,91,-35.0,296.0,21.08,0.0,1|2|3|4|5|6|7|8|9|10|11|12
B6,SMF,89,-39.0,1051.0,22.07,0.0,1|2|3|4|5|6|7|8|9|10
B6,PWM,66,-44.0,990.0,20.2,0.0303,5|6|7|8|9|10|11|12
B6,ONT,64,-41.0,156.0,6.29,0.0312,1|2|3|4|5|6|7|8|9|10
B6,MSP,62,-34.0,976.0,34.7,0.0161,1|2|3|4|5|6|7|8|9|10
B6,TLH,54,-44.0,496.0,4.91,0.0185,1|2|3|4|5|6|7|8|9|10
B6,RNO,53,-41.0,208.0,12.98,0.0189,1|2|3|4|5|6|7|12
B6,PDX,52,-27.0,1267.0,53.94,0.0,3|4|5|6|7|8|9|10
B6,BUR,45,-32.0,160.0,38.02,0.0222,1|2|3|4|5|6|7|8|9|10
B6,ABQ,43,-33.0,1167.0,51.67,0.0,2|3|4|5|6|7|8|9|10
B6,BZN,40,-48.0,312.0,23.15,0.0,1|2|3|6|7|8|9|12
B6,SJC,38,-31.0,92.0,11.19,0.0263,4|5|6|7|8|9
B6,EYW,36,-34.0,1452.0,54.29,0.0278,1|2|3|4|10|11|12
B6,MCI,35,-34.0,259.0,19.77,0.0,1|2|3|4|5|6
B6,ISP,34,-29.0,68.0,-2.44,0.0,10|11|12
B6,BWI,29,-26.0,316.0,5.38,0.0,1|2|3|4
B6,PQI,27,-29.0,155.0,1.07,0.0,9|10|11|12
B6,PSP,26,-42.0,169.0,17.08,0.0,1|2|3|4
B6,HDN,17,-44.0,167.0,33.24,0.0,2|3
B6,HYA,15,-19.0,1097.0,104.33,0.0,5|6|7|8|9
B6,AVL,13,-33.0,312.0,37.08,0.0,6|7|8
B6,STX,5,-26.0,20.0,-3.0,0.0,12
DL,ATL,45387,-61.0,902.0,5.27,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSP,14055,-77.0,952.0,1.39,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,DTW,11923,-75.0,1148.0,5.23,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,SLC,10666,-64.0,1013.0,3.71,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAX,7212,-54.0,1070.0,3.45,0.0079,1|2|3|4|5|6|7|8|9|10|11|12
DL,SEA,6332,-63.0,913.0,1.34,0.0054,1|2|3|4|5|6|7|8|9|10|11|12
DL,JFK,6041,-90.0,1112.0,1.17,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
DL,LGA,5297,-72.0,847.0,2.62,0.0121,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOS,5109,-64.0,1022.0,2.49,0.01,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCO,4406,-63.0,1070.0,10.03,0.0138,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAS,3250,-57.0,1100.0,0.02,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
DL,SFO,2586,-53.0,1101.0,5.03,0.0043,1|2|3|4|5|6|7|8|9|10|11|12
DL,TPA,2573,-56.0,992.0,8.4,0.021,1|2|3|4|5|6|7|8|9|10|11|12
DL,DFW,2517,-50.0,1077.0,7.18,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,DEN,2515,-63.0,993.0,3.13,0.008,1|2|3|4|5|6|7|8|9|10|11|12
DL,FLL,2438,-52.0,1104.0,11.14,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
DL,AUS,2315,-46.0,938.0,6.78,0.006,1|2|3|4|5|6|7|8|9|10|11|12
DL,MIA,2311,-55.0,1072.0,14.02,0.0121,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORD,2198,-43.0,970.0,7.45,0.0096,1|2|3|4|5|6|7|8|9|10|11|12
DL,RDU,2179,-63.0,921.0,1.67,0.0101,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHX,2112,-52.0,977.0,0.08,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAN,1869,-56.0,1160.0,5.53,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
DL,DCA,1779,-64.0,984.0,3.1,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
DL,BNA,1711,-51.0,1170.0,-1.83,0.0076,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAH,1569,-50.0,1069.0,6.92,0.0089,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSY,1470,-64.0,982.0,2.43,0.0122,1|2|3|4|5|6|7|8|9|10|11|12
DL,RSW,1451,-47.0,1171.0,4.75,0.0179,1|2|3|4|5|6|7|8|9|10|11|12
DL,PBI,1438,-51.0,963.0,8.55,0.0125,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCI,1425,-50.0,834.0,-1.3,0.0056,1|2|3|4|5|6|7|8|9|10|11|12
DL,PDX,1395,-50.0,666.0,-0.75,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,CVG,1379,-50.0,400.0,-0.14,0.0174,1|2|3|4|5|6|7|8|9|10|11|12
DL,EWR,1359,-54.0,1027.0,15.67,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAT,1275,-50.0,1086.0,5.12,0.0047,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLT,1241,-52.0,735.0,1.45,0.0032,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHL,1199,-50.0,1088.0,0.37,0.0158,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAX,1137,-47.0,1205.0,6.64,0.0079,1|2|3|4|5|6|7|8|9|10|11|12
DL,STL,1081,-45.0,1003.0,-2.62,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,BWI,1075,-54.0,918.0,1.59,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
DL,SNA,901,-50.0,1073.0,-0.96,0.0022,1|2|3|4|5|6|7|8|9|10|11|12
DL,MKE,868,-44.0,1159.0,7.85,0.0058,1|2|3|4|5|6|7|8|9|10|11|12
DL,IND,868,-51.0,880.0,-0.26,0.0092,1|2|3|4|5|6|7|8|9|10|11|12
DL,MEM,843,-40.0,953.0,-1.98,0.0047,1|2|3|4|5|6|7|8|9|10|11|12
DL,BDL,787,-60.0,426.0,-0.01,0.0089,1|2|3|4|5|6|7|8|9|10|11|12
DL,CHS,765,-45.0,1146.0,4.85,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,SJU,747,-44.0,704.0,4.14,0.004,1|2|3|4|5|6|7|8|9|10|11|12
DL,HNL,737,-62.0,742.0,-0.82,0.0041,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAD,680,-51.0,491.0,-2.1,0.0029,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAV,664,-40.0,602.0,3.29,0.006,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLE,663,-42.0,823.0,0.79,0.009,1|2|3|4|5|6|7|8|9|10|11|12
DL,PIT,662,-51.0,493.0,-2.02,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,CMH,628,-48.0,927.0,-2.99,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
DL,SMF,623,-44.0,927.0,-0.98,0.008,1|2|3|4|5|6|7|8|9|10|11|12
DL,GEG,617,-49.0,1157.0,7.77,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
DL,BHM,608,-35.0,458.0,1.3,0.0099,1|2|3|4|5|6|7|8|9|10|11|12
DL,SRQ,593,-44.0,1057.0,10.08,0.0287,1|2|3|4|5|6|7|8|9|10|11|12
DL,GRR,561,-53.0,983.0,-5.08,0.0053,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOI,539,-39.0,561.0,3.62,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
DL,RIC,533,-37.0,453.0,-0.87,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
DL,SDF,532,-38.0,1007.0,-2.59,0.015,1|2|3|4|5|6|7|8|9|10|11|12
DL,GSP,523,-36.0,904.0,-3.83,0.0096,1|2|3|4|5|6|7|8|9|10|11|12
DL,ANC,515,-55.0,910.0,0.44,0.0097,1|2|3|4|5|6|7|8|9|10|11|12
DL,VPS,494,-35.0,717.0,1.03,0.004,1|2|3|4|5|6|7|8|9|10|11|12
DL,GSO,473,-43.0,1033.0,-4.56,0.0021,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORF,466,-41.0,486.0,6.86,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
DL,ECP,460,-34.0,547.0,1.01,0.0043,1|2|3|4|5|6|7|8|9|10|11|12
DL,PNS,456,-35.0,888.0,2.47,0.0022,1|2|3|4|5|6|7|8|9|10|11|12
DL,SJC,431,-43.0,1054.0,-0.73,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
DL,BUF,425,-44.0,526.0,3.35,0.0188,1|2|3|4|5|6|7|8|9|10|11|12
DL,AVL,418,-43.0,959.0,7.53,0.0191,1|2|3|4|5|6|7|8|9|10|11|12
DL,MYR,402,-36.0,1056.0,-0.95,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,OMA,395,-39.0,1206.0,0.26,0.0076,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAL,394,-33.0,664.0,7.69,0.0076,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAN,388,-34.0,189.0,-5.47,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,HSV,378,-42.0,403.0,-5.68,0.0053,1|2|3|4|5|6|7|8|9|10|11|12
DL,LIT,378,-40.0,251.0,-5.77,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,ONT,372,-44.0,255.0,-8.92,0.0108,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSN,369,-42.0,451.0,-5.38,0.0108,1|2|3|4|5|6|7|8|9|10|11|12
DL,LEX,369,-40.0,367.0,-8.9,0.0081,1|2|3|4|5|6|7|8|9|10|11|12
DL,BZN,364,-38.0,828.0,3.63,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
DL,OKC,349,-40.0,458.0,-3.79,0.0057,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAB,323,-33.0,313.0,0.71,0.0124,1|2|3|4|5|6|7|8|9|10|11|12
DL,MDW,321,-38.0,908.0,4.97,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
DL,HOU,320,-33.0,1084.0,7.75,0.0125,1|2|3|4|5|6|7|8|9|10|11|12
DL,GNV,317,-39.0,952.0,-0.7,0.0158,1|2|3|4|5|6|7|8|9|10|11|12
DL,CAE,309,-39.0,218.0,-7.94,0.0032,1|2|3|4|5|6|7|8|9|10|11|12
DL,TUL,300,-38.0,566.0,-4.68,0.01,1|2|3|4|5|6|7|8|9|10|11|12
DL,ABQ,297,-43.0,307.0,-8.7,0.0168,1|2|3|4|5|6|7|8|9|10|11|12
DL,PVD,296,-46.0,915.0,1.44,0.0101,1|2|3|4|5|6|7|8|9|10|11|12
DL,TLH,287,-33.0,1200.0,-3.45,0.0139,1|2|3|4|5|6|7|8|9|10|11|12
DL,TYS,286,-44.0,277.0,-8.72,0.007,1|2|3|4|5|6|7|8|9|10|11|12
DL,ALB,283,-58.0,356.0,1.28,0.0177,1|2|3|4|5|6|7|8|9|10|11|12
DL,MLB,261,-38.0,402.0,-0.59,0.0115,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAC,254,-52.0,653.0,7.96,0.0079,1|2|3|4|5|6|7|8|9|10|11|12
DL,EYW,252,-32.0,1112.0,17.5,0.0238,1|2|3|4|5|6|7|8|9|10|11|12
DL,CHA,251,-36.0,516.0,-4.64,0.008,1|2|3|4|5|6|7|8|9|10|11|12
DL,TUS,249,-55.0,285.0,-7.75,0.012,1|2|3|4|5|6|7|8|9|10|11|12
DL,SYR,236,-56.0,195.0,-9.25,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,DSM,236,-43.0,904.0,4.14,0.0127,1|2|3|4|5|6|7|8|9|10|11|12
DL,ROC,230,-42.0,766.0,11.51,0.0043,1|2|3|4|5|6|7|8|9|10|11|12
DL,DAY,224,-43.0,1025.0,-7.68,0.0223,1|2|3|4|5|6|7|8|9|10|11|12
DL,GPT,222,-33.0,989.0,7.05,0.009,1|2|3|4|5|6|7|8|9|10|11|12
DL,RNO,200,-43.0,550.0,-0.88,0.01,1|2|3|4|5|6|7|8|9|10|11|12
DL,OGG,195,-62.0,195.0,-12.79,0.0154,1|2|3|4|5|6|7|8|9|10|11|12
DL,HPN,191,-44.0,340.0,-4.35,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
DL,BTR,186,-40.0,432.0,-0.5,0.0161,3|4|5|6|7|8|9|10|11|12
DL,ICT,168,-36.0,339.0,-2.01,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,STT,164,-50.0,1109.0,11.6,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,ILM,162,-30.0,624.0,11.93,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
DL,LIH,156,-63.0,650.0,-8.12,0.0128,1|2|3|4|5|6|7|8|9|10|11|12
DL,MDT,153,-39.0,414.0,-0.29,0.0,1|3|4|5|6|7|8|9|10|11|12
DL,FCA,149,-43.0,467.0,0.14,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
DL,KOA,149,-68.0,930.0,-3.9,0.0201,1|2|3|4|5|6|7|8|9|10|11|12
DL,FAR,145,-41.0,213.0,-4.02,0.0069,1|2|3|4|5|6|7|8|9|10|11|12
DL,ELP,143,-35.0,190.0,-4.35,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSO,142,-33.0,521.0,4.2,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
DL,BIL,138,-31.0,849.0,3.99,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
DL,PWM,137,-46.0,580.0,2.84,0.0073,1|2|3|4|5|6|7|8|9|10|11|12
DL,FAI,135,-42.0,1082.0,24.72,0.0222,1|2|3|4|5|6|7|8|9|10|11|12
DL,OAK,134,-42.0,970.0,-0.39,0.0149,1|2|3|4|5|6|7|8|9|10|11|12
DL,BIS,130,-50.0,373.0,2.52,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
DL,FSD,126,-29.0,725.0,21.22,0.0159,1|2|3|4|5|6|7|8|9|10|11|12
DL,XNA,119,-41.0,186.0,-9.5,0.0084,1|2|3|4|5|6|7|8|9|10
DL,SBA,117,-40.0,383.0,9.67,0.0,6|7|8|9|10|11|12
DL,COS,114,-35.0,609.0,12.46,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,MOB,111,-29.0,125.0,-6.5,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,PSP,111,-64.0,239.0,-5.11,0.0,1|2|3|4|5|9|10|11|12
DL,BTV,98,-56.0,569.0,14.21,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,LGB,94,-32.0,172.0,0.82,0.0106,1|2|3|4|5|6|7|8|9|10|11|12
DL,BUR,90,-37.0,328.0,10.06,0.0111,5|6|7|8|9|10|11|12
DL,CID,86,-34.0,195.0,0.95,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,GRB,84,-45.0,394.0,-2.15,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,PSC,82,-35.0,796.0,5.41,0.0,1|5|6|7|8|9|10|11|12
DL,TVC,81,-42.0,397.0,4.5,0.0123,1|2|3|4|5|6|7|8|9|10|11|12
DL,ROA,81,-26.0,126.0,-4.47,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,SGF,79,-29.0,520.0,7.09,0.0127,3|4|5|6|7|8|9|10|11|12
DL,FAY,77,-37.0,582.0,-3.24,0.026,1|2|3|4|5|6|7|8|11|12
DL,OAJ,67,-34.0,321.0,0.24,0.0,1|2|3|4|5|6|7|8|9
DL,CHO,58,-35.0,461.0,10.24,0.0,1|3|4|5|6|7|8|9|10|11
DL,HRL,52,-47.0,60.0,-13.15,0.0,1|2|3|4|5|10|11|12
DL,ATW,47,-36.0,245.0,-2.43,0.0,3|4|5|6|7|8|9|10|11|12
DL,FAT,42,-26.0,168.0,7.68,0.0238,6|7|8|9|10|11|12
DL,EGE,31,-37.0,226.0,8.48,0.0,1|2|3|4|12
DL,AGS,31,-20.0,935.0,44.06,0.0,4|11|12
DL,JNU,29,-34.0,215.0,0.66,0.0,6|7|8|9|10
DL,TRI,28,-30.0,58.0,-13.25,0.0,5|6|10|11
DL,STX,25,-26.0,137.0,16.4,0.0,1|2|3|4|5|7|12
DL,HDN,24,-41.0,142.0,19.42,0.0,1|2|3|12
DL,MTJ,19,-28.0,242.0,10.63,0.0,1|2|3|4|12
DL,IDA,17,-19.0,35.0,2.0,0.0,10|11|12
DL,RAP,13,-28.0,26.0,0.0,0.0,6|7|8|9
